Time,T001 - Far Splendour 1 Pitch [º],T001 - Far Splendour 1 Roll [º],T001 - Far Splendour 1 Rate of pitch [º/min],T001 - Far Splendour 1 Rate of roll [º/min],T001 - Far Splendour 1 Wave height significant [m],T001 - Far Splendour 1 Wind speed [m/s]
00:08:00.930,-0.0237517710628344,0.00126598831924076,0.52559771419176,-0.487476404056562,1.45369696264511,8.24705894675106
00:08:01.032,-0.0227607182848882,0.00210679506979907,0.618961764421739,-0.499053274544936,1.45369696264511,8.24880805787444
00:08:01.135,-0.0216430135226058,0.00295161409792494,0.680354526240109,-0.494639898453943,1.45369696264511,8.25055716899782
00:08:01.203,-0.0208537381397592,0.00350367943714826,0.704202775392496,-0.483057425076016,1.45369696264511,8.25172324308008
00:08:01.305,-0.019641129433084,0.00429667924077395,0.715608657697889,-0.454134058555724,1.45369696264511,8.25347235420346
00:08:01.407,-0.0184371618495238,0.00502857920031311,0.699577490014461,-0.413376313743695,1.45369696264511,8.25522146532684
00:08:01.509,-0.0172821061577446,0.00568072386133714,0.661171232924827,-0.362061474367833,1.49394481627352,8.25697057645023
00:08:01.713,-0.0152542053173853,0.00668084506610317,0.536415843377827,-0.233578962648548,1.49394481627352,8.26046879869699
00:08:01.814,-0.0144147123693886,0.00700477170669465,0.462925792678,-0.159967837007275,1.49394481627352,8.26221790982038
00:08:01.916,-0.0137058976488313,0.00719747192045961,0.383479795344076,-0.0800362204771039,1.49394481627352,8.26396702094376
00:08:02.018,-0.0131377187911208,0.00724784623311511,0.299131569805613,0.00634888873752111,1.49394481627352,8.26571613206714
00:08:02.120,-0.0127114789683363,0.007145825284968,0.217321628325197,0.0981128680668647,1.49394481627352,8.26746524319053
00:08:02.232,-0.0124177091303797,0.00688472146037709,0.142187842409054,0.192347060801602,1.49394481627352,8.26921435431391
00:08:02.324,-0.0122484651802768,0.00646569160595779,0.0690599972578976,0.283376069290799,1.49394481627352,8.27096346543729
00:08:02.426,-0.0122079784669093,0.00590022498034813,-0.0095677702814826,0.365355623244709,1.49394481627352,8.27271257656068
00:08:02.528,-0.0123126149306114,0.00520726135127101,-0.101479917040186,0.434897937996081,1.49394481627352,8.27446168768406
00:08:02.630,-0.0125934497643219,0.00441061466685557,-0.213526396026777,0.48952621119456,1.49394481627352,8.27621079880744
00:08:02.742,-0.0130785507766615,0.00353588604692112,-0.337498481603874,0.529354201508401,1.49394481627352,8.27795990993082
00:08:02.834,-0.0137762097439114,0.00260906285214795,-0.461454734015402,0.553312707523074,1.49394481627352,8.27970902105421
00:08:02.912,-0.0143536525459417,0.00197521554420381,-0.537616062361472,0.560972657955537,1.49394481627352,8.28087509513646
00:08:03.004,-0.0153705786674334,0.00101923147708918,-0.639524469134779,0.560076996039767,1.49394481627352,8.28262420625985
00:08:03.106,-0.0165459881895371,7.92205370478686E-05,-0.726668461521751,0.544572449948571,1.49394481627352,8.28437331738323
00:08:03.208,-0.0178555335555949,-0.000820275120204452,-0.800149007319657,0.514802947054098,1.49394481627352,8.28612242850661
00:08:03.310,-0.0192788175795893,-0.00165642769965429,-0.862734234122736,0.472399778655017,1.49394481627352,8.28787153962999
00:08:03.412,-0.0207999270546722,-0.00240909159685413,-0.917238243235045,0.418465038129086,1.49394481627352,8.28962065075338
00:08:03.514,-0.0224058752832715,-0.00305981031414916,-0.963782047065781,0.35428691482852,1.49394481627352,8.29136976187676
00:08:03.616,-0.0240859984324421,-0.00359086231625678,-1.00654820266665,0.278881726443178,1.49394481627352,8.29311887300014
00:08:03.718,-0.0258373516501153,-0.00398091597691143,-1.04708510858641,0.19038457369678,1.49394481627352,8.29486798412353
00:08:03.820,-0.0276499431165872,-0.00420841830568438,-1.07876844849561,0.0899234945973926,1.49394481627352,8.29661709524691
00:08:03.932,-0.0295002673761594,-0.00425626923363247,-1.09269973321566,-0.018975761285703,1.49394481627352,8.29836620637029
00:08:04.024,-0.0313483905005499,-0.00411477501144112,-1.07933353992772,-0.13145246840195,1.49394481627352,8.30011531749368
00:08:04.126,-0.0331418521012605,-0.00378304559675936,-1.0332821900681,-0.242429226956338,1.49394481627352,8.30186442861706
00:08:04.228,-0.0348242130711992,-0.00326740821103055,-0.954408512894331,-0.348200075689808,1.49394481627352,8.30361353974044
00:08:04.330,-0.0363434232334246,-0.00258016023799685,-0.847029334704202,-0.445217109857087,1.49394481627352,8.30536265086383
00:08:04.432,-0.0376580945764132,-0.00174151501886227,-0.718288439730061,-0.527693244910578,1.49394481627352,8.30711176198721
00:08:04.534,-0.0387338093500506,-0.000781795118833004,-0.568989392390642,-0.590436653291944,1.49394481627352,8.30886087311059
00:08:04.602,-0.0393010218760658,-9.2334598482035E-05,-0.458253282945157,-0.620286247491553,1.49394481627352,8.31002694719285
00:08:04.704,-0.0398988802069067,0.000988912820148581,-0.271721783877567,-0.646849646916419,1.49394481627352,8.31177605831623
00:08:04.806,-0.0401515872010373,0.00209341066712009,-0.0563427511486325,-0.651339512454977,1.49394481627352,8.31352516943961
00:08:04.908,-0.0400110480547364,0.00318410504112068,0.18527885304598,-0.634375363609289,1.49394481627352,8.315274280563
00:08:05.010,-0.0394416744141791,0.00422559549773523,0.444157613447675,-0.596939206825208,1.49394481627352,8.31702339168638
00:08:05.122,-0.0384191804211936,0.00518329732574311,0.715785148718825,-0.539081818289314,1.49394481627352,8.31877250280976
00:08:05.214,-0.0369246930091232,0.00602238756605317,0.997512942951996,-0.460797545086253,1.49394481627352,8.32052161393315
00:08:05.316,-0.0349442983355765,0.00670958155291148,1.28562983220497,-0.363803797928681,1.49394481627352,8.32227072505653
00:08:05.418,-0.0324712462526629,0.0072158622381504,1.57636937402699,-0.25095019643836,1.49394481627352,8.32401983617991
00:08:05.520,-0.0295039325997424,0.00751763953909394,1.86643736951539,-0.125735882712417,1.49394481627352,8.32576894730329
00:08:05.622,-0.0260482137304196,0.00759843037166047,2.15109477462386,0.00716907383734141,1.49394481627352,8.32751805842668
00:08:05.724,-0.0221189089540584,0.00744937766803348,2.42455500506281,0.143857253367007,1.49394481627352,8.32926716955006
00:08:05.826,-0.0177437575765287,0.00706685122268973,2.67642350009125,0.281507605676298,1.49394481627352,8.33101628067344
00:08:05.928,-0.0129776820894316,0.00645303632930776,2.88684802140185,0.415832005206626,1.49394481627352,8.33276539179683
00:08:06.030,-0.00791810773745887,0.00562039733273586,3.02878782339012,0.539940210984394,1.49394481627352,8.33451450292021
00:08:06.142,-0.00269872721935671,0.00459095142113474,3.0876587846514,0.64993588857022,1.49394481627352,8.33626361404359
00:08:06.234,0.00253680266905565,0.00338956141689816,3.0620521786694,0.745041536986954,1.49394481627352,8.33801272516697
00:08:06.312,0.00596634449654136,0.00250591236313438,2.99951132475055,0.799817336268408,1.49394481627352,8.33917879924923
00:08:06.404,0.0109204269436391,0.00107661221563781,2.84252176121512,0.868062682139738,1.49394481627352,8.34092791037261
00:08:06.506,0.0155377899025464,-0.000449455858388178,2.61592870137543,0.916671951183742,1.49394481627352,8.342677021496
00:08:06.608,0.0197062096632909,-0.00203491633342861,2.32534403942892,0.941484247519933,1.49394481627352,8.34442613261938
00:08:06.710,0.0233183958935025,-0.00363514056835117,1.9720094157213,0.938459987831818,1.49394481627352,8.34617524374276
00:08:06.822,0.0262700014453533,-0.00520070005077377,1.55840130743523,0.905820154634554,1.49394481627352,8.34792435486615
00:08:06.914,0.0284610380856861,-0.00668156668826219,1.08730164928563,0.844111429866005,1.49394481627352,8.34967346598953
00:08:07.016,0.0298010158131582,-0.0080302889255017,0.567271356355492,0.75555841080792,1.49394481627352,8.35142257711291
00:08:07.118,0.0302204121065594,-0.00920557921944976,0.0127463337667645,0.644806243080769,1.49394481627352,8.3531716882363
00:08:07.230,0.0296778622997397,-0.0101753601936491,-0.558863120012835,0.517554666186074,1.49394481627352,8.35492079935968
00:08:07.332,0.0281600695351692,-0.0109179198173165,-1.13156637773887,0.380202830329357,1.49394481627352,8.35666991048306
00:08:07.424,0.0256834522802718,-0.0114225792497672,-1.68661042815978,0.239187705220626,1.49394481627352,8.35841902160644
00:08:07.526,0.0222934656440772,-0.0116889566273977,-2.20988209274824,0.100183698547138,1.49394481627352,8.36016813272983
00:08:07.628,0.0180519798679854,-0.0117243807298472,-2.69396134480658,-0.0334759050058921,1.49394481627352,8.36191724385321
00:08:07.730,0.0130316749349237,-0.0115395012160841,-3.13234823214312,-0.160294805633363,1.49394481627352,8.36366635497659
00:08:07.832,0.00731898625517836,-0.0111470188028596,-3.51624461733324,-0.27940712240332,1.49394481627352,8.36541546609998
00:08:07.934,0.00101177085862398,-0.010560443791115,-3.84084922423596,-0.390327752010574,1.49394481627352,8.36716457722336
00:08:08.002,-0.00347019008249771,-0.0100693546905651,-4.01989476260205,-0.458482251029858,1.49394481627352,8.36833065130561
00:08:08.104,-0.010522183225829,-0.0091975609175396,-4.23125816811926,-0.550147575183328,1.49394481627352,8.370079762429
00:08:08.206,-0.0178664541876443,-0.0081850070509317,-4.37477498341365,-0.626661335287474,1.49394481627352,8.37182887355238
00:08:08.308,-0.0253836693412051,-0.00706111076218734,-4.44537859550321,-0.684232876404539,1.49394481627352,8.37357798467576
00:08:08.410,-0.0329420724030909,-0.00586141079621341,-4.43545747892951,-0.719708221948084,1.49394481627352,8.37532709579915
00:08:08.512,-0.0403982777590044,-0.00462598240417584,-4.33789956581711,-0.730661770973628,1.49394481627352,8.37707620692253
00:08:08.614,-0.0475930382811265,-0.00339752198069797,-4.14300825538086,-0.716397164350948,1.49394481627352,8.37882531804591
00:08:08.716,-0.0543593011493762,-0.00221811435500322,-3.85207101159888,-0.678474556691702,1.49394481627352,8.3805744291693
00:08:08.818,-0.0605339655818396,-0.00112708147309211,-3.46385719980137,-0.617263738706424,1.49394481627352,8.38232354029268
00:08:08.920,-0.0659577360924248,-0.000161382369642955,-2.98306824463334,-0.534718317920508,1.49394481627352,8.38407265141606
00:08:09.022,-0.0704839903976011,0.000646132810558899,-2.42288454356306,-0.43510659560615,1.49394481627352,8.38582176253944
00:08:09.124,-0.0739898718036945,0.00127056026044117,-1.79622635990096,-0.322581763670703,1.49394481627352,8.38757087366283
00:08:09.226,-0.0763790906516634,0.00169429452020936,-1.12051357752695,-0.201456283660944,1.49394481627352,8.38931998478621
00:08:09.328,-0.0775865133504483,0.00190734470814344,-0.413830798132925,-0.0763592116495533,1.49394481627352,8.39106909590959
00:08:09.430,-0.0775745004884413,0.00190749290957471,0.309297962874687,0.0483351964477523,1.49394481627352,8.39281820703298
00:08:09.542,-0.0763277375008627,0.00169927917425635,1.03527081565321,0.168958311124853,1.49394481627352,8.39456731815636
00:08:09.634,-0.07385457536119,0.00129405039573841,1.7520847949663,0.280913474267526,1.49394481627352,8.39631642927974
00:08:09.702,-0.0715382874589095,0.000923120139179307,2.21691351903472,0.349262748737494,1.49394481627352,8.397482503362
00:08:09.804,-0.067107008801772,0.000232221507365787,2.87676562165028,0.439775603533023,1.49394481627352,8.39923161448538
00:08:09.906,-0.0616149964304462,-0.000595640051400842,3.4735586030633,0.513210825956504,1.49394481627352,8.40098072560876
00:08:10.008,-0.0551747450279857,-0.00152934580610297,4.00341506359954,0.567742299232786,1.49394481627352,8.40272983673215
00:08:10.110,-0.0479015940779138,-0.00253518266691242,4.46410665404227,0.601661192073841,1.49394481627352,8.40447894785553
00:08:10.212,-0.039919624238468,-0.00357603383549644,4.84841445140818,0.613231859363066,1.49394481627352,8.40622805897891
00:08:10.314,-0.0313680906604265,-0.00461409418978611,5.14673630362171,0.602877369287553,1.49394481627352,8.4079771701023
00:08:10.416,-0.0224021316859359,-0.00561285427592176,5.35024365757209,0.57155511559976,1.49394481627352,8.40972628122568
00:08:10.518,-0.0131911313373377,-0.00653856960767496,5.45075509389198,0.521158975020377,1.49394481627352,8.41147539234906
00:08:10.620,-0.00391788680448756,-0.0073603734329384,5.44063507473913,0.453429094987972,1.49394481627352,8.41322450347245
00:08:10.722,0.00522352515559777,-0.00805150486710572,5.31397175122175,0.371148060552863,1.49394481627352,8.41497361459583
00:08:10.824,0.0140333290135653,-0.00859014349016124,5.07072990517695,0.277302737117975,1.49394481627352,8.41672272571921
00:08:10.926,0.022318323463891,-0.0089600742729328,4.71605338942127,0.175368929744929,1.49394481627352,8.4184718368426
00:08:11.028,0.0298977390291292,-0.00915096271898945,4.26001379813355,0.0687727366102304,1.49394481627352,8.42022094796598
00:08:11.130,0.036615843727645,-0.00915903354798917,3.71996167943548,-0.038245086469821,1.49394481627352,8.42197005908936
00:08:11.242,0.0423505079073847,-0.00898747757218217,3.11737150826335,-0.141947505961397,1.49394481627352,8.42371917021274
00:08:11.334,0.047016984528798,-0.00864524524087753,2.47272464738006,-0.239093481627107,1.49394481627352,8.42546828133613
00:08:11.412,0.0495049909907342,-0.00832910053029316,2.02677505976544,-0.298877788924318,1.49394481627352,8.42663435541838
00:08:11.504,0.0522770472777677,-0.00773446886352542,1.34540666064514,-0.380904817362034,1.53458092536106,8.42838346654177
00:08:11.708,0.0542918330210025,-0.00617702523332217,-0.0351576660831175,-0.511366975035398,1.53458092536106,8.43188168878853
00:08:11.810,0.0535700674546959,-0.00525688694445938,-0.700293959516118,-0.556269132226951,1.53458092536106,8.43363079991192
00:08:11.912,0.0517409908197341,-0.0042764279633386,-1.34123961159131,-0.584824609017094,1.53458092536106,8.4353799110353
00:08:12.014,0.0488486991909246,-0.00326526648148581,-1.95520655005348,-0.595308665913533,1.53458092536106,8.43712902215868
00:08:12.116,0.0449425246767649,-0.00225564767022773,-2.53804713585903,-0.586411827586329,1.53458092536106,8.43887813328207
00:08:12.218,0.0400845292842202,-0.00128112372912563,-3.07947516414888,-0.557600518857108,1.53458092536106,8.44062724440545
00:08:12.320,0.0343587230060603,-0.000375891330737015,-3.56615115541208,-0.508802102264873,1.53458092536106,8.44237635552883
00:08:12.422,0.027868262376083,0.00042708945366922,-3.98803152991754,-0.441259068593918,1.53458092536106,8.44412546665221
00:08:12.524,0.0207342131643373,0.00109774926238707,-4.33398714808316,-0.356883053723786,1.53458092536106,8.4458745777756
00:08:12.626,0.0130950376126781,0.00160953987256862,-4.5951754495743,-0.257839674518514,1.53458092536106,8.44762368889898
00:08:12.738,0.00509897884054251,0.00194074964425719,-4.76818947733602,-0.147746509155747,1.53458092536106,8.44937280002236
00:08:12.830,-0.00309655780743852,0.00207613467411506,-4.84497427722231,-0.0302763674224811,1.53458092536106,8.45112191114575
00:08:12.932,-0.0113274952124959,0.00200905758074144,-4.82567312312321,0.0886661649102967,1.53458092536106,8.45287102226913
00:08:13.034,-0.0194280445397515,0.00174080037947112,-4.70715480019108,0.205601308856513,1.53458092536106,8.45462013339251
00:08:13.102,-0.0246719456204019,0.00145267032509522,-4.5734394397578,0.281660059300533,1.53458092536106,8.45578620747477
00:08:13.204,-0.0321873431699111,0.000861343279271723,-4.3004066297505,0.392295666914651,1.53458092536106,8.45753531859815
00:08:13.306,-0.0391624937669081,8.70441812764119E-05,-3.95267209415163,0.496817221355083,1.53458092536106,8.45928442972153
00:08:13.408,-0.0454845842307487,-0.000856897809545888,-3.5450626795454,0.592218122040968,1.53458092536106,8.46103354084492
00:08:13.530,-0.0510712487499427,-0.00195130446264714,-3.09779941443369,0.674795909519215,1.53458092536106,8.4627826519683
00:08:13.612,-0.0558715210398729,-0.00317108311704786,-2.62578478440968,0.741450585041139,1.53458092536106,8.46453176309168
00:08:13.714,-0.0598522139850945,-0.00448708743915459,-2.13773608520586,0.790271913449584,1.53458092536106,8.46628087421507
00:08:13.816,-0.0629941810445797,-0.00586721545649193,-1.64165434315628,0.819555015494692,1.53458092536106,8.46802998533845
00:08:13.918,-0.0652909722252353,-0.00727699626653332,-1.14524413170662,0.828196372063415,1.53458092536106,8.46977909646183
00:08:14.020,-0.0667544669869362,-0.00868047340894532,-0.662004112462119,0.815445846290976,1.53458092536106,8.47152820758522
00:08:14.122,-0.067421377596471,-0.0100414619722431,-0.20535081717154,0.781848819444451,1.53458092536106,8.4732773187086
00:08:14.224,-0.0673440910711654,-0.0113267489943188,0.218170291002257,0.729946101884765,1.53458092536106,8.47502642983198
00:08:14.326,-0.0665823248755107,-0.0125082174745156,0.605599072939778,0.662757701107068,1.53458092536106,8.47677554095536
00:08:14.428,-0.0651987179806939,-0.0135624144842247,0.955886174962475,0.582778603839865,1.53458092536106,8.47852465207875
00:08:14.530,-0.0632549755429765,-0.014469270506416,1.27094986136834,0.491689877052413,1.53458092536106,8.48027376320213
00:08:14.642,-0.0608077134272756,-0.0152117734341772,1.55429008717373,0.391543078785694,1.53458092536106,8.48202287432551
00:08:14.734,-0.0579053766179095,-0.0157770116086355,1.81197348109434,0.284872265917689,1.53458092536106,8.4837719854489
00:08:14.802,-0.055735991143637,-0.0160507511164382,1.97315220508703,0.211117678789656,1.53458092536106,8.48493805953115
00:08:14.904,-0.0521506320822163,-0.0163017555658562,2.20293771135304,0.0976234594162992,1.53458092536106,8.48668717065454
00:08:15.006,-0.0481855438514119,-0.0163567289170203,2.42239309010794,-0.0185936048228354,1.53458092536106,8.48843628177792
00:08:15.108,-0.0438559242891379,-0.0162122010469657,2.63311896683524,-0.136116111061817,1.53458092536106,8.4901853929013
00:08:15.210,-0.0391773514293849,-0.0158687305771214,2.83471733627346,-0.251894608495827,1.53458092536106,8.49193450402468
00:08:15.312,-0.0341641860116873,-0.0153326941294076,3.02819751895501,-0.362482666587439,1.53458092536106,8.49368361514807
00:08:15.414,-0.0288313557346411,-0.0146169416642112,3.21236950115937,-0.463588084238707,1.53458092536106,8.49543272627145
00:08:15.516,-0.0231930012242626,-0.0137424690096179,3.38965653261844,-0.550197550957113,1.53458092536106,8.49718183739483
00:08:15.618,-0.0172576552144341,-0.0127384937338755,3.56274099670597,-0.618092215973352,1.53458092536106,8.49893094851822
00:08:15.730,-0.0110334985909145,-0.0116385214500194,3.72966588414219,-0.665803121708407,1.53458092536106,8.5006800596416
00:08:15.822,-0.00454142546266387,-0.0104759627220657,3.88078021767115,-0.694156194113429,1.53458092536106,8.50242917076498
00:08:15.924,0.00219201714600469,-0.00928463499053402,4.01391487862285,-0.702941324830159,1.53458092536106,8.50417828188836
00:08:16.026,0.00912210116768218,-0.00809522408088975,4.11529476282354,-0.694403521666577,1.53458092536106,8.50592739301175
00:08:16.128,0.0161824890570655,-0.00693591702990911,4.17271157414249,-0.669757511088207,1.53458092536106,8.50767650413513
00:08:16.230,0.0232890907801055,-0.00583256758769932,4.17737878114057,-0.630716676730836,1.53458092536106,8.50942561525851
00:08:16.332,0.0303454332498291,-0.00480667017281543,4.12265095660092,-0.580325288602415,1.53458092536106,8.5111747263819
00:08:16.434,0.037248703442929,-0.00387725918511789,4.00736590114757,-0.518632021805937,1.53458092536106,8.51292383750528
00:08:16.502,0.0417140263242108,-0.00331974666164225,3.89526328696062,-0.472422040135832,1.53458092536106,8.51408991158754
00:08:16.604,0.0481241421850012,-0.00258760053348097,3.67170599274294,-0.396090348929276,1.53458092536106,8.51583902271092
00:08:16.706,0.0540887716303801,-0.00199249028656386,3.38240879477456,-0.312058836727986,1.53458092536106,8.5175881338343
00:08:16.808,0.0594978445610472,-0.00154633258745415,3.02920043618509,-0.221737105499772,1.53458092536106,8.51933724495769
00:08:16.910,0.0642470872003473,-0.0012573105105394,2.61710590849127,-0.127870070867865,1.53458092536106,8.52108635608107
00:08:17.012,0.0682427745452312,-0.00112804655414243,2.15225637369022,-0.0340449172100474,1.53458092536106,8.52283546720445
00:08:17.114,0.0714001095303489,-0.00115460452159923,1.63970613841724,0.0558186558592797,1.53458092536106,8.52458457832783
00:08:17.216,0.0736442802399477,-0.00132710494281423,1.0858703111079,0.138637011154507,1.53458092536106,8.52633368945122
00:08:17.318,0.0749113470320512,-0.00163150776447266,0.496762243001339,0.212455368670561,1.53458092536106,8.5280828005746
00:08:17.420,0.0751461814755166,-0.00205190092615107,-0.12266489892749,0.276797901761463,1.53458092536106,8.52983191169798
00:08:17.522,0.0743029866183506,-0.00257286314136404,-0.766680997010262,0.332504456057097,1.53458092536106,8.53158102282137
00:08:17.624,0.0723449834926982,-0.00318157811291914,-1.43007232489487,0.381235387845692,1.53458092536106,8.53333013394475
00:08:17.726,0.0692472859307925,-0.00386643526961434,-2.1040469108365,0.422858378887345,1.53458092536106,8.53507924506813
00:08:17.828,0.0650034506096469,-0.00461378361294702,-2.77661997397696,0.455490658188872,1.53458092536106,8.53682835619152
00:08:17.930,0.0596293990737427,-0.00540612766171649,-3.43380770250662,0.476911755596992,1.53458092536106,8.5385774673149
00:08:18.032,0.0531679700827912,-0.00622320488268246,-4.05829016409317,0.486005245342365,1.53458092536106,8.54032657843828
00:08:18.134,0.045692227984613,-0.00704409281893183,-4.63274882712665,0.482872079488553,1.53458092536106,8.54207568956167
00:08:18.202,0.040193622212902,-0.0075834935016677,-4.98018841061116,0.474344481588086,1.53458092536106,8.54324176364392
00:08:18.304,0.0312615023567773,-0.00836767375682655,-5.44037173893011,0.453605535983108,1.53458092536106,8.5449908747673
00:08:18.406,0.021624337224094,-0.00910978731711432,-5.8221622380609,0.425584234680935,1.53458092536106,8.54673998589069
00:08:18.508,0.0114193976089136,-0.00979930125042839,-6.12143578108573,0.391948412826832,1.53458092536106,8.54848909701407
00:08:18.610,0.000790845150749396,-0.0104279204454342,-6.33416949330519,0.353947089571939,1.53458092536106,8.55023820813745
00:08:18.712,-0.0101120650507241,-0.0109884628648381,-6.45872853158881,0.311428786795112,1.53458092536106,8.55198731926084
00:08:18.814,-0.021134466251764,-0.0114731536656211,-6.48944077067647,0.264323668480132,1.53458092536106,8.55373643038422
00:08:18.916,-0.0321107570057997,-0.0118731591253398,-6.41993772617777,0.211413006097507,1.53458092536106,8.5554855415076
00:08:19.018,-0.0428616348419585,-0.0121773885242264,-6.24097823218697,0.151749761235291,1.53458092536106,8.55723465263099
00:08:19.130,-0.0531963113657828,-0.0123753289404978,-5.94900605466318,0.0867197173274667,1.53458092536106,8.55898376375437
00:08:19.222,-0.0629235045949259,-0.0124612232383854,-5.54537189019517,0.0199907847592838,1.53458092536106,8.56073287487775
00:08:19.324,-0.071858672689772,-0.0124362011671963,-5.03593756187514,-0.0443918846559481,1.53458092536106,8.56248198600113
00:08:19.426,-0.0798258749131803,-0.012307719906122,-4.42477116772535,-0.103113328182113,1.53458092536106,8.56423109712452
00:08:19.528,-0.0866633545097192,-0.012086812645261,-3.72348269531348,-0.154755698974308,1.53458092536106,8.5659802082479
00:08:19.630,-0.0922296385181623,-0.011786411053806,-2.94460000557802,-0.198549847237302,1.53458092536106,8.56772931937128
00:08:19.732,-0.0964087471247514,-0.0114198720202463,-2.10448613735686,-0.234335978060769,1.53458092536106,8.56947843049467
00:08:19.834,-0.0991136287681021,-0.0110005390928579,-1.22026352112556,-0.262352326808784,1.53458092536106,8.57122754161805
00:08:19.902,-0.100067514044483,-0.0106979605453577,-0.613886246847439,-0.276937448729405,1.53458092536106,8.5723936157003
00:08:20.004,-0.100195073163319,-0.0102178796220064,0.310859918415131,-0.293681584108519,1.53458092536106,8.57414272682369
00:08:20.106,-0.098743724665757,-0.00971460757173089,1.24022861763676,-0.305142894999852,1.53458092536106,8.57589183794707
00:08:20.208,-0.0957229401031866,-0.00919670881142,2.156502563559,-0.311541720037676,1.53458092536106,8.57764094907045
00:08:20.310,-0.0911723599191987,-0.00867238590467907,3.04239023850369,-0.313208804795948,1.53458092536106,8.57939006019384
00:08:20.412,-0.0851580848703116,-0.00814887258212809,3.8842588116711,-0.310956268105132,1.53458092536106,8.58113917131722
00:08:20.514,-0.0777640382379091,-0.0076315766327022,4.67311484491503,-0.305868219068035,1.53458092536106,8.5828882824406
00:08:20.616,-0.0690887308265343,-0.00712455348122111,5.40078692402805,-0.298557173574778,1.53458092536106,8.58463739356399
00:08:20.718,-0.0592465149439319,-0.00663120488205659,6.05716583543003,-0.289178811913668,1.53458092536106,8.58638650468737
00:08:20.820,-0.0483638758217727,-0.00615511560063057,6.63500984437303,-0.277734159613597,1.53458092536106,8.58813561581075
00:08:20.922,-0.0365875624756129,-0.00569861517167708,7.12233797195962,-0.265420384084435,1.53458092536106,8.58988472693413
00:08:21.024,-0.024080105393251,-0.0052620162564435,7.51015157736045,-0.253277746815654,1.53458092536106,8.59163383805752
00:08:21.126,-0.0110202217437046,-0.00484422579120892,7.78874485504322,-0.241986848810608,1.53458092536106,8.5933829491809
00:08:21.228,0.00239680025789609,-0.00444360668168191,7.94878339101176,-0.231611898183064,1.53458092536106,8.59513206030428
00:08:21.330,0.0159627590700214,-0.00405917967283559,7.98384227177375,-0.221371717059603,1.53458092536106,8.59688117142767
00:08:21.432,0.0294608703914595,-0.00369243720102425,7.88991463088565,-0.209420803667731,1.53458092536106,8.59863028255105
00:08:21.534,0.0426698859521489,-0.00334866219912491,7.66598634533825,-0.193174237397741,1.57560528990772,8.60037939367443
00:08:21.704,0.063504757695358,-0.0028619030399699,7.0491234133381,-0.146144695559483,1.57560528990772,8.60329457888007
00:08:21.806,0.0749834108638801,-0.00264454510958947,6.52358037734529,-0.108149663048888,1.57560528990772,8.60504369000345
00:08:21.908,0.0854616347520871,-0.00249579839710327,5.89158764251864,-0.0656870202273252,1.57560528990772,8.60679280112684
00:08:22.010,0.0947681076716666,-0.0024199215571418,5.16251484101723,-0.022211863038692,1.57560528990772,8.60854191225022
00:08:22.112,0.10274594871512,-0.0024154611317863,4.34451257631586,0.0190066084443722,1.57560528990772,8.6102910233736
00:08:22.214,0.109251063569322,-0.00247619349468672,3.44451202299864,0.0557298162924416,1.57560528990772,8.61204013449699
00:08:22.316,0.114151964422645,-0.00259410138613705,2.47116984552895,0.0876843648208653,1.57560528990772,8.61378924562037
00:08:22.418,0.117340742290328,-0.00276151043159928,1.44061506205423,0.114986038742783,1.57560528990772,8.61553835674375
00:08:22.520,0.118726790444165,-0.00296999003319835,0.362505553390749,0.137289791358782,1.57560528990772,8.61728746786714
00:08:22.622,0.118251572028533,-0.0032124544533047,-0.741429474153714,0.155867559889436,1.57560528990772,8.61903657899052
00:08:22.724,0.115891714989867,-0.00348418980251159,-1.85054397288402,0.172328661800947,1.57560528990772,8.6207856901139
00:08:22.826,0.111657551323308,-0.00378367216989916,-2.9458682596491,0.188529279374019,1.57560528990772,8.62253480123728
00:08:22.928,0.105588861544686,-0.00411186642807691,-4.01147922249265,0.205602509475703,1.57560528990772,8.62428391236067
00:08:23.030,0.097750672523354,-0.00447059768496636,-5.03262385291063,0.223542586632596,1.57560528990772,8.62603302348405
00:08:23.132,0.0882330973996321,-0.00486074055829694,-5.99477766025152,0.241612655829712,1.57560528990772,8.62778213460743
00:08:23.234,0.0771500482542286,-0.00528251599535013,-6.88441767037148,0.259830576277501,1.57560528990772,8.62953124573082
00:08:23.302,0.0689577832935405,-0.00558172113643167,-7.43093312237593,0.272387452179746,1.57560528990772,8.63069731981307
00:08:23.404,0.0555796972055201,-0.0060591302652034,-8.16935314447821,0.292505927792471,1.57560528990772,8.63244643093646
00:08:23.506,0.0410551098374496,-0.00657440683985271,-8.79557610368392,0.315268041797167,1.57560528990772,8.63419554205984
00:08:23.618,0.0255917549896324,-0.00713290445469851,-9.29262764588426,0.341319152021383,1.57560528990772,8.63594465318322
00:08:23.710,0.00942487564956411,-0.00773909791751369,-9.6447540464803,0.369133771732571,1.57560528990772,8.6376937643066
00:08:23.812,-0.00718500465743969,-0.00839358295219497,-9.83816899551919,0.396078617879273,1.57560528990772,8.63944287542999
00:08:23.914,-0.0239577539601525,-0.00909174301120399,-9.863413214609,0.419081330967074,1.57560528990772,8.64119198655337
00:08:24.016,-0.0406035202744887,-0.0098248185770334,-9.71697049034849,0.436170194131128,1.57560528990772,8.64294109767675
00:08:24.118,-0.0568229250365947,-0.0105814546269407,-9.38956804052657,0.446186609853046,1.57560528990772,8.64469020880014
